Date,GDP_Growth_Rate,Inflation_Rate,NASDAQ_Close,NASDAQ_Volume,Revenue,EPS,FCF,MSFT_Volume,MSFT_Close
2022-03-08,-0.410338185,8.542456,12795.5498046875,6683960000.0,45317000000.0,2.73,27345000000.0,48159500.0,271.99835205078125
2022-03-09,-0.410338185,8.542456,13255.5498046875,5396550000.0,45317000000.0,2.73,27345000000.0,35204500.0,284.47174072265625
2022-03-10,-0.410338185,8.542456,13129.9599609375,5071250000.0,45317000000.0,2.73,27345000000.0,30628000.0,281.60235595703125
2022-03-11,-0.410338185,8.542456,12843.8095703125,5288210000.0,45317000000.0,2.73,27345000000.0,27209300.0,276.1594543457031
2022-03-12,-0.410338185,8.542456,12843.8095703125,5288210000.0,45317000000.0,2.73,27345000000.0,27209300.0,276.1594543457031
2022-03-13,-0.410338185,8.542456,12843.8095703125,5288210000.0,45317000000.0,2.73,27345000000.0,27209300.0,276.1594543457031
2022-03-14,-0.410338185,8.542456,12581.2197265625,5876710000.0,45317000000.0,2.73,27345000000.0,30660700.0,272.5801086425781
2022-03-15,-0.410338185,8.542456,12948.6201171875,5440100000.0,45317000000.0,2.73,27345000000.0,34245100.0,283.14056396484375
2022-03-16,-0.410338185,8.542456,13436.5498046875,6552210000.0,45317000000.0,2.73,27345000000.0,37826300.0,290.279541015625
2022-03-17,-0.410338185,8.542456,13614.7802734375,5612090000.0,45317000000.0,2.73,27345000000.0,30816600.0,291.0979309082031
2022-03-18,-0.410338185,8.542456,13893.83984375,8149290000.0,45317000000.0,2.73,27345000000.0,43390600.0,296.23516845703125
2022-03-19,-0.410338185,8.542456,13893.83984375,8149290000.0,45317000000.0,2.73,27345000000.0,43390600.0,296.23516845703125
2022-03-20,-0.410338185,8.542456,13893.83984375,8149290000.0,45317000000.0,2.73,27345000000.0,43390600.0,296.23516845703125
2022-03-21,-0.410338185,8.542456,13838.4599609375,5673940000.0,45317000000.0,2.73,27345000000.0,28351200.0,294.98291015625
2022-03-22,-0.410338185,8.542456,14108.8203125,5445100000.0,45317000000.0,2.73,27345000000.0,27599700.0,299.814453125
2022-03-23,-0.410338185,8.542456,13922.599609375,5024230000.0,45317000000.0,2.73,27345000000.0,25715400.0,295.30828857421875
2022-03-24,-0.410338185,8.542456,14191.83984375,5149520000.0,45317000000.0,2.73,27345000000.0,24484500.0,299.8539733886719
2022-03-25,-0.410338185,8.542456,14169.2998046875,5585100000.0,45317000000.0,2.73,27345000000.0,22566500.0,299.4398193359375
2022-03-26,-0.410338185,8.542456,14169.2998046875,5585100000.0,45317000000.0,2.73,27345000000.0,22566500.0,299.4398193359375
2022-03-27,-0.410338185,8.542456,14169.2998046875,5585100000.0,45317000000.0,2.73,27345000000.0,22566500.0,299.4398193359375
2022-03-28,-0.410338185,8.542456,14354.900390625,5129500000.0,45317000000.0,2.73,27345000000.0,29578200.0,306.3617858886719
2022-03-29,-0.410338185,8.542456,14619.6396484375,6060890000.0,45317000000.0,2.73,27345000000.0,30393400.0,311.0060119628906
2022-03-30,-0.410338185,8.542456,14442.26953125,5479200000.0,45317000000.0,2.73,27345000000.0,28163600.0,309.4776611328125
2022-03-31,-0.410338185,8.542456,14220.51953125,5453890000.0,45317000000.0,2.73,47391000000.0,33422100.0,304.0051574707031
2022-04-01,-0.144633973,8.25863,14261.5,5002790000.0,51728000000.0,2.5,47391000000.0,27110500.0,305.099609375
2022-04-02,-0.144633973,8.25863,14261.5,5002790000.0,51728000000.0,2.5,47391000000.0,27110500.0,305.099609375
2022-04-03,-0.144633973,8.25863,14261.5,5002790000.0,51728000000.0,2.5,47391000000.0,27110500.0,305.099609375
2022-04-04,-0.144633973,8.25863,14532.5498046875,4630100000.0,51728000000.0,2.5,47391000000.0,24289600.0,310.5721435546875
2022-04-05,-0.144633973,8.25863,14204.169921875,4727710000.0,51728000000.0,2.5,47391000000.0,23156700.0,306.53924560546875
2022-04-06,-0.144633973,8.25863,13888.8203125,5360420000.0,51728000000.0,2.5,47391000000.0,40110400.0,295.3181457519531
2022-04-07,-0.144633973,8.25863,13897.2998046875,4856090000.0,51728000000.0,2.5,47391000000.0,31411200.0,297.1620178222656
2022-04-08,-0.144633973,8.25863,13711.0,4574080000.0,51728000000.0,2.5,47391000000.0,24361900.0,292.8234558105469
2022-04-09,-0.144633973,8.25863,13711.0,4574080000.0,51728000000.0,2.5,47391000000.0,24361900.0,292.8234558105469
2022-04-10,-0.144633973,8.25863,13711.0,4574080000.0,51728000000.0,2.5,47391000000.0,24361900.0,292.8234558105469
2022-04-11,-0.144633973,8.25863,13411.9599609375,4946680000.0,51728000000.0,2.5,47391000000.0,34569300.0,281.2770080566406
2022-04-12,-0.144633973,8.25863,13371.5703125,4991720000.0,51728000000.0,2.5,47391000000.0,30966700.0,278.1216735839844
2022-04-13,-0.144633973,8.25863,13643.58984375,4909720000.0,51728000000.0,2.5,47391000000.0,21907200.0,283.60400390625
2022-04-14,-0.144633973,8.25863,13351.080078125,4642240000.0,51728000000.0,2.5,47391000000.0,28221600.0,275.92279052734375
2022-04-15,-0.144633973,8.25863,13351.080078125,4642240000.0,51728000000.0,2.5,47391000000.0,28221600.0,275.92279052734375
2022-04-16,-0.144633973,8.25863,13351.080078125,4642240000.0,51728000000.0,2.5,47391000000.0,28221600.0,275.92279052734375
2022-04-17,-0.144633973,8.25863,13351.080078125,4642240000.0,51728000000.0,2.5,47391000000.0,28221600.0,275.92279052734375
2022-04-18,-0.144633973,8.25863,13332.3603515625,4365230000.0,51728000000.0,2.5,47391000000.0,20778000.0,276.6031494140625
2022-04-19,-0.144633973,8.25863,13619.66015625,4562840000.0,51728000000.0,2.5,47391000000.0,22297700.0,281.3164367675781
2022-04-20,-0.144633973,8.25863,13453.0703125,4678930000.0,51728000000.0,2.5,47391000000.0,22906700.0,282.3616027832031
2022-04-21,-0.144633973,8.25863,13174.650390625,5233110000.0,51728000000.0,2.5,47391000000.0,29454600.0,276.8891296386719
2022-04-22,-0.144633973,8.25863,12839.2900390625,4475090000.0,51728000000.0,2.5,47391000000.0,29405800.0,270.2037658691406
2022-04-23,-0.144633973,8.25863,12839.2900390625,4475090000.0,51728000000.0,2.5,47391000000.0,29405800.0,270.2037658691406
2022-04-24,-0.144633973,8.25863,12839.2900390625,4475090000.0,51728000000.0,2.5,47391000000.0,29405800.0,270.2037658691406
2022-04-25,-0.144633973,8.25863,13004.849609375,4845160000.0,51728000000.0,2.5,47391000000.0,35678900.0,276.8003845214844
2022-04-26,-0.144633973,8.25863,12490.740234375,5168160000.0,51728000000.0,2.5,47391000000.0,46518400.0,266.4469909667969
2022-04-27,-0.144633973,8.25863,12488.9296875,4810720000.0,51728000000.0,2.5,47391000000.0,63477700.0,279.2654724121094
2022-04-28,-0.144633973,8.25863,12871.5302734375,5067150000.0,51728000000.0,2.5,47391000000.0,33646600.0,285.5859375
2022-04-29,-0.144633973,8.25863,12334.6396484375,4733070000.0,51728000000.0,2.5,47391000000.0,37073900.0,273.6450500488281
2022-04-30,-0.144633973,8.25863,12334.6396484375,4733070000.0,51728000000.0,2.5,47391000000.0,37073900.0,273.6450500488281
2022-05-01,-0.144633973,8.581511,12334.6396484375,4733070000.0,51728000000.0,2.5,47391000000.0,37073900.0,273.6450500488281
2022-05-02,-0.144633973,8.581511,12536.01953125,4918240000.0,51728000000.0,2.5,47391000000.0,35151100.0,280.4980163574219
2022-05-03,-0.144633973,8.581511,12563.759765625,4547280000.0,51728000000.0,2.5,47391000000.0,25978600.0,277.8455505371094
2022-05-04,-0.144633973,8.581511,12964.8603515625,5498050000.0,51728000000.0,2.5,47391000000.0,33599300.0,285.9311218261719
2022-05-05,-0.144633973,8.581511,12317.6904296875,5308920000.0,51728000000.0,2.5,47391000000.0,43260400.0,273.4774475097656
2022-05-06,-0.144633973,8.581511,12144.66015625,5324480000.0,51728000000.0,2.5,47391000000.0,37780300.0,270.8940124511719
2022-05-07,-0.144633973,8.581511,12144.66015625,5324480000.0,51728000000.0,2.5,47391000000.0,37780300.0,270.8940124511719
2022-05-08,-0.144633973,8.581511,12144.66015625,5324480000.0,51728000000.0,2.5,47391000000.0,37780300.0,270.8940124511719
2022-05-09,-0.144633973,8.581511,11623.25,5939140000.0,51728000000.0,2.5,47391000000.0,47726000.0,260.8857116699219
2022-05-10,-0.144633973,8.581511,11737.669921875,6218260000.0,51728000000.0,2.5,47391000000.0,39336400.0,265.73699951171875
2022-05-11,-0.144633973,8.581511,11364.240234375,6152370000.0,51728000000.0,2.5,47391000000.0,48975900.0,256.9119567871094
2022-05-12,-0.144633973,8.581511,11370.9599609375,6679470000.0,51728000000.0,2.5,47391000000.0,51033800.0,251.7845916748047
2022-05-13,-0.144633973,8.581511,11805.0,5894020000.0,51728000000.0,2.5,47391000000.0,34925100.0,257.4739990234375
2022-05-14,-0.144633973,8.581511,11805.0,5894020000.0,51728000000.0,2.5,47391000000.0,34925100.0,257.4739990234375
2022-05-15,-0.144633973,8.581511,11805.0,5894020000.0,51728000000.0,2.5,47391000000.0,34925100.0,257.4739990234375
2022-05-16,-0.144633973,8.581511,11662.7900390625,4930250000.0,51728000000.0,2.5,47391000000.0,32550900.0,257.8487243652344
2022-05-17,-0.144633973,8.581511,11984.51953125,5093960000.0,51728000000.0,2.5,47391000000.0,28828800.0,263.0944519042969
2022-05-18,-0.144633973,8.581511,11418.150390625,5064120000.0,51728000000.0,2.5,47391000000.0,31356000.0,251.1158447265625
2022-05-19,-0.144633973,8.581511,11388.5,5154410000.0,51728000000.0,2.5,47391000000.0,32692300.0,250.18682861328125
2022-05-20,-0.144633973,8.581511,11354.6201171875,5434370000.0,51728000000.0,2.5,47391000000.0,39199300.0,249.61358642578125
2022-05-21,-0.144633973,8.581511,11354.6201171875,5434370000.0,51728000000.0,2.5,47391000000.0,39199300.0,249.61358642578125
2022-05-22,-0.144633973,8.581511,11354.6201171875,5434370000.0,51728000000.0,2.5,47391000000.0,39199300.0,249.61358642578125
2022-05-23,-0.144633973,8.581511,11535.26953125,4552200000.0,51728000000.0,2.5,47391000000.0,33175400.0,257.6092224121094
2022-05-24,-0.144633973,8.581511,11264.4501953125,4724430000.0,51728000000.0,2.5,47391000000.0,29043900.0,256.5912170410156
2022-05-25,-0.144633973,8.581511,11434.740234375,4519690000.0,51728000000.0,2.5,47391000000.0,28547900.0,259.4573669433594
2022-05-26,-0.144633973,8.581511,11740.650390625,4672620000.0,51728000000.0,2.5,47391000000.0,25002100.0,262.7979736328125
2022-05-27,-0.144633973,8.581511,12131.1298828125,4793900000.0,51728000000.0,2.5,47391000000.0,26910800.0,270.0523376464844
2022-05-28,-0.144633973,8.581511,12131.1298828125,4793900000.0,51728000000.0,2.5,47391000000.0,26910800.0,270.0523376464844
2022-05-29,-0.144633973,8.581511,12131.1298828125,4793900000.0,51728000000.0,2.5,47391000000.0,26910800.0,270.0523376464844
2022-05-30,-0.144633973,8.581511,12131.1298828125,4793900000.0,51728000000.0,2.5,47391000000.0,26910800.0,270.0523376464844
2022-05-31,-0.144633973,8.581511,12081.3896484375,6045500000.0,51728000000.0,2.5,47391000000.0,37827700.0,268.6982727050781
2022-06-01,-0.144633973,9.059758,11994.4599609375,4719900000.0,51728000000.0,2.5,47391000000.0,25292200.0,269.24188232421875
2022-06-02,-0.144633973,9.059758,12316.900390625,4445840000.0,51728000000.0,2.5,47391000000.0,44008200.0,271.3766784667969
2022-06-03,-0.144633973,9.059758,12012.73046875,4130040000.0,51728000000.0,2.5,47391000000.0,28059000.0,266.869873046875
2022-06-04,-0.144633973,9.059758,12012.73046875,4130040000.0,51728000000.0,2.5,47391000000.0,28059000.0,266.869873046875
2022-06-05,-0.144633973,9.059758,12012.73046875,4130040000.0,51728000000.0,2.5,47391000000.0,28059000.0,266.869873046875
2022-06-06,-0.144633973,9.059758,12061.3701171875,4647010000.0,51728000000.0,2.5,47391000000.0,22400300.0,265.61474609375
2022-06-07,-0.144633973,9.059758,12175.23046875,4411240000.0,51728000000.0,2.5,47391000000.0,22860700.0,269.3209533691406
2022-06-08,-0.144633973,9.059758,12086.26953125,4708980000.0,51728000000.0,2.5,47391000000.0,17372300.0,267.2553405761719
2022-06-09,-0.144633973,9.059758,11754.23046875,5408460000.0,51728000000.0,2.5,47391000000.0,26439700.0,261.700927734375
2022-06-10,-0.144633973,9.059758,11340.01953125,5152020000.0,51728000000.0,2.5,47391000000.0,31422800.0,250.03857421875
2022-06-11,-0.144633973,9.059758,11340.01953125,5152020000.0,51728000000.0,2.5,47391000000.0,31422800.0,250.03857421875
2022-06-12,-0.144633973,9.059758,11340.01953125,5152020000.0,51728000000.0,2.5,47391000000.0,31422800.0,250.03857421875
2022-06-13,-0.144633973,9.059758,10809.23046875,5937320000.0,51728000000.0,2.5,47391000000.0,46135800.0,239.43374633789062
2022-06-14,-0.144633973,9.059758,10828.349609375,4819890000.0,51728000000.0,2.5,47391000000.0,28651500.0,241.6377410888672
2022-06-15,-0.144633973,9.059758,11099.150390625,5368500000.0,51728000000.0,2.5,47391000000.0,33111700.0,248.8229217529297
2022-06-16,-0.144633973,9.059758,10646.099609375,5696630000.0,51728000000.0,2.5,47391000000.0,33169200.0,242.1121368408203
2022-06-17,-0.144633973,9.059758,10798.349609375,7452830000.0,51728000000.0,2.5,47391000000.0,43084800.0,244.76084899902344
2022-06-18,-0.144633973,9.059758,10798.349609375,7452830000.0,51728000000.0,2.5,47391000000.0,43084800.0,244.76084899902344
2022-06-19,-0.144633973,9.059758,10798.349609375,7452830000.0,51728000000.0,2.5,47391000000.0,43084800.0,244.76084899902344
2022-06-20,-0.144633973,9.059758,10798.349609375,7452830000.0,51728000000.0,2.5,47391000000.0,43084800.0,244.76084899902344
2022-06-21,-0.144633973,9.059758,11069.2998046875,5226260000.0,51728000000.0,2.5,47391000000.0,29928300.0,250.7798309326172
2022-06-22,-0.144633973,9.059758,11053.080078125,5238180000.0,51728000000.0,2.5,47391000000.0,25939900.0,250.17694091796875
2022-06-23,-0.144633973,9.059758,11232.1904296875,5258200000.0,51728000000.0,2.5,47391000000.0,25861400.0,255.84007263183594
2022-06-24,-0.144633973,9.059758,11607.6201171875,9468130000.0,51728000000.0,2.5,47391000000.0,33923200.0,264.5769958496094
2022-06-25,-0.144633973,9.059758,11607.6201171875,9468130000.0,51728000000.0,2.5,47391000000.0,33923200.0,264.5769958496094
2022-06-26,-0.144633973,9.059758,11607.6201171875,9468130000.0,51728000000.0,2.5,47391000000.0,33923200.0,264.5769958496094
2022-06-27,-0.144633973,9.059758,11524.5498046875,5047860000.0,51728000000.0,2.5,47391000000.0,24615100.0,261.7997741699219
2022-06-28,-0.144633973,9.059758,11181.5400390625,5433220000.0,51728000000.0,2.5,47391000000.0,27295500.0,253.48785400390625
2022-06-29,-0.144633973,9.059758,11177.8896484375,5650860000.0,51728000000.0,2.5,47391000000.0,20069800.0,257.2237854003906
2022-06-30,-0.144633973,9.059758,11028.740234375,5654520000.0,51728000000.0,2.5,65149000000.0,31730900.0,253.83377075195312
2022-07-01,0.801155209,8.524815,11127.849609375,4865730000.0,49360000000.0,2.23,65149000000.0,22837700.0,256.55169677734375
2022-07-02,0.801155209,8.524815,11127.849609375,4865730000.0,49360000000.0,2.23,65149000000.0,22837700.0,256.55169677734375
2022-07-03,0.801155209,8.524815,11127.849609375,4865730000.0,49360000000.0,2.23,65149000000.0,22837700.0,256.55169677734375
2022-07-04,0.801155209,8.524815,11127.849609375,4865730000.0,49360000000.0,2.23,65149000000.0,22837700.0,256.55169677734375
2022-07-05,0.801155209,8.524815,11322.240234375,5053570000.0,49360000000.0,2.23,65149000000.0,22941000.0,259.7835693359375
2022-07-06,0.801155209,8.524815,11361.849609375,4851170000.0,49360000000.0,2.23,65149000000.0,23824400.0,263.1043395996094
2022-07-07,0.801155209,8.524815,11621.349609375,4685050000.0,49360000000.0,2.23,65149000000.0,20859900.0,265.268798828125
2022-07-08,0.801155209,8.524815,11635.3095703125,4526570000.0,49360000000.0,2.23,65149000000.0,19658800.0,264.53741455078125
2022-07-09,0.801155209,8.524815,11635.3095703125,4526570000.0,49360000000.0,2.23,65149000000.0,19658800.0,264.53741455078125
2022-07-10,0.801155209,8.524815,11635.3095703125,4526570000.0,49360000000.0,2.23,65149000000.0,19658800.0,264.53741455078125
2022-07-11,0.801155209,8.524815,11372.599609375,4362910000.0,49360000000.0,2.23,65149000000.0,19455200.0,261.4242248535156
2022-07-12,0.801155209,8.524815,11264.73046875,4317860000.0,49360000000.0,2.23,65149000000.0,35868500.0,250.7106475830078
2022-07-13,0.801155209,8.524815,11247.580078125,4433060000.0,49360000000.0,2.23,65149000000.0,29497400.0,249.77171325683594
2022-07-14,0.801155209,8.524815,11251.1904296875,4481070000.0,49360000000.0,2.23,65149000000.0,25102800.0,251.1158447265625
2022-07-15,0.801155209,8.524815,11452.419921875,4369060000.0,49360000000.0,2.23,65149000000.0,29774100.0,253.7250518798828
2022-07-16,0.801155209,8.524815,11452.419921875,4369060000.0,49360000000.0,2.23,65149000000.0,29774100.0,253.7250518798828
2022-07-17,0.801155209,8.524815,11452.419921875,4369060000.0,49360000000.0,2.23,65149000000.0,29774100.0,253.7250518798828
2022-07-18,0.801155209,8.524815,11360.0498046875,5057920000.0,49360000000.0,2.23,65149000000.0,20975000.0,251.2838592529297
2022-07-19,0.801155209,8.524815,11713.150390625,5302740000.0,49360000000.0,2.23,65149000000.0,25012600.0,256.5022888183594
2022-07-20,0.801155209,8.524815,11897.650390625,5467080000.0,49360000000.0,2.23,65149000000.0,22788300.0,259.2102966308594
2022-07-21,0.801155209,8.524815,12059.6103515625,4680930000.0,49360000000.0,2.23,65149000000.0,22404700.0,261.7503356933594
2022-07-22,0.801155209,8.524815,11834.1103515625,4721880000.0,49360000000.0,2.23,65149000000.0,21881300.0,257.32257080078125
2022-07-23,0.801155209,8.524815,11834.1103515625,4721880000.0,49360000000.0,2.23,65149000000.0,21881300.0,257.32257080078125
2022-07-24,0.801155209,8.524815,11834.1103515625,4721880000.0,49360000000.0,2.23,65149000000.0,21881300.0,257.32257080078125
2022-07-25,0.801155209,8.524815,11782.669921875,4346520000.0,49360000000.0,2.23,65149000000.0,21056000.0,255.8104248046875
2022-07-26,0.801155209,8.524815,11562.5703125,4349760000.0,49360000000.0,2.23,65149000000.0,39348000.0,248.96127319335938
2022-07-27,0.801155209,8.524815,12032.419921875,4588480000.0,49360000000.0,2.23,65149000000.0,45994000.0,265.60479736328125
2022-07-28,0.801155209,8.524815,12162.58984375,4924950000.0,49360000000.0,2.23,65149000000.0,33459300.0,273.1853942871094
2022-07-29,0.801155209,8.524815,12390.6904296875,4907410000.0,49360000000.0,2.23,65149000000.0,32152800.0,277.4648132324219
2022-07-30,0.801155209,8.524815,12390.6904296875,4907410000.0,49360000000.0,2.23,65149000000.0,32152800.0,277.4648132324219
2022-07-31,0.801155209,8.524815,12390.6904296875,4907410000.0,49360000000.0,2.23,65149000000.0,32152800.0,277.4648132324219
2022-08-01,0.801155209,8.262692,12368.98046875,4396390000.0,49360000000.0,2.23,65149000000.0,21539600.0,274.7666931152344
2022-08-02,0.801155209,8.262692,12348.759765625,4792140000.0,49360000000.0,2.23,65149000000.0,22754200.0,271.61395263671875
2022-08-03,0.801155209,8.262692,12668.16015625,5667990000.0,49360000000.0,2.23,65149000000.0,23518900.0,279.17462158203125
2022-08-04,0.801155209,8.262692,12720.580078125,5451470000.0,49360000000.0,2.23,65149000000.0,18098700.0,280.3409118652344
2022-08-05,0.801155209,8.262692,12657.5498046875,4911300000.0,49360000000.0,2.23,65149000000.0,16774600.0,279.6094970703125
2022-08-06,0.801155209,8.262692,12657.5498046875,4911300000.0,49360000000.0,2.23,65149000000.0,16774600.0,279.6094970703125
2022-08-07,0.801155209,8.262692,12657.5498046875,4911300000.0,49360000000.0,2.23,65149000000.0,16774600.0,279.6094970703125
2022-08-08,0.801155209,8.262692,12644.4599609375,5238600000.0,49360000000.0,2.23,65149000000.0,18739200.0,277.04974365234375
2022-08-09,0.801155209,8.262692,12493.9296875,5307340000.0,49360000000.0,2.23,65149000000.0,23405200.0,279.0066223144531
2022-08-10,0.801155209,8.262692,12854.7998046875,5196210000.0,49360000000.0,2.23,65149000000.0,24687800.0,285.78662109375
2022-08-11,0.801155209,8.262692,12779.91015625,5815960000.0,49360000000.0,2.23,65149000000.0,20065900.0,283.67156982421875
2022-08-12,0.801155209,8.262692,13047.1904296875,4782610000.0,49360000000.0,2.23,65149000000.0,22619700.0,288.5045166015625
2022-08-13,0.801155209,8.262692,13047.1904296875,4782610000.0,49360000000.0,2.23,65149000000.0,22619700.0,288.5045166015625
2022-08-14,0.801155209,8.262692,13047.1904296875,4782610000.0,49360000000.0,2.23,65149000000.0,22619700.0,288.5045166015625
2022-08-15,0.801155209,8.262692,13128.0498046875,4476040000.0,49360000000.0,2.23,65149000000.0,18085700.0,290.0463562011719
2022-08-16,0.801155209,8.262692,13102.5498046875,5028410000.0,49360000000.0,2.23,65149000000.0,18102900.0,289.2951965332031
2022-08-17,0.801155209,8.262692,12938.1201171875,5229520000.0,49360000000.0,2.23,65149000000.0,18253400.0,288.53253173828125
2022-08-18,0.801155209,8.262692,12965.33984375,4724350000.0,49360000000.0,2.23,65149000000.0,17186200.0,287.3935852050781
2022-08-19,0.801155209,8.262692,12705.2197265625,4628170000.0,49360000000.0,2.23,65149000000.0,20570000.0,283.4119873046875
2022-08-20,0.801155209,8.262692,12705.2197265625,4628170000.0,49360000000.0,2.23,65149000000.0,20570000.0,283.4119873046875
2022-08-21,0.801155209,8.262692,12705.2197265625,4628170000.0,49360000000.0,2.23,65149000000.0,20570000.0,283.4119873046875
2022-08-22,0.801155209,8.262692,12381.5703125,4270980000.0,49360000000.0,2.23,65149000000.0,25061100.0,275.0923767089844
2022-08-23,0.801155209,8.262692,12381.2998046875,3836180000.0,49360000000.0,2.23,65149000000.0,17527400.0,273.794921875
2022-08-24,0.801155209,8.262692,12431.5302734375,3917170000.0,49360000000.0,2.23,65149000000.0,18137000.0,273.1511535644531
2022-08-25,0.801155209,8.262692,12639.26953125,4323470000.0,49360000000.0,2.23,65149000000.0,16583400.0,276.181884765625
2022-08-26,0.801155209,8.262692,12141.7099609375,4530000000.0,49360000000.0,2.23,65149000000.0,27549300.0,265.5248107910156
2022-08-27,0.801155209,8.262692,12141.7099609375,4530000000.0,49360000000.0,2.23,65149000000.0,27549300.0,265.5248107910156
2022-08-28,0.801155209,8.262692,12141.7099609375,4530000000.0,49360000000.0,2.23,65149000000.0,27549300.0,265.5248107910156
2022-08-29,0.801155209,8.262692,12017.669921875,4209850000.0,49360000000.0,2.23,65149000000.0,20338500.0,262.6922302246094
2022-08-30,0.801155209,8.262692,11883.1396484375,4681520000.0,49360000000.0,2.23,65149000000.0,22767100.0,260.45379638671875
2022-08-31,0.801155209,8.262692,11816.2001953125,4952010000.0,49360000000.0,2.23,65149000000.0,24791800.0,258.9681701660156
2022-09-01,0.801155209,8.20167,11785.1298828125,4792890000.0,49360000000.0,2.23,65149000000.0,23263400.0,257.9083557128906
2022-09-02,0.801155209,8.20167,11630.8603515625,4257410000.0,49360000000.0,2.23,65149000000.0,22855400.0,253.60992431640625
2022-09-03,0.801155209,8.20167,11630.8603515625,4257410000.0,49360000000.0,2.23,65149000000.0,22855400.0,253.60992431640625
2022-09-04,0.801155209,8.20167,11630.8603515625,4257410000.0,49360000000.0,2.23,65149000000.0,22855400.0,253.60992431640625
2022-09-05,0.801155209,8.20167,11630.8603515625,4257410000.0,49360000000.0,2.23,65149000000.0,22855400.0,253.60992431640625
2022-09-06,0.801155209,8.20167,11544.91015625,4622940000.0,49360000000.0,2.23,65149000000.0,21328200.0,250.82681274414062
2022-09-07,0.801155209,8.20167,11791.900390625,4445640000.0,49360000000.0,2.23,65149000000.0,24126700.0,255.62049865722656
2022-09-08,0.801155209,8.20167,11862.1298828125,4329910000.0,49360000000.0,2.23,65149000000.0,20319900.0,256.0463562011719
2022-09-09,0.801155209,8.20167,12112.3095703125,4401590000.0,49360000000.0,2.23,65149000000.0,22084700.0,261.9295349121094
2022-09-10,0.801155209,8.20167,12112.3095703125,4401590000.0,49360000000.0,2.23,65149000000.0,22084700.0,261.9295349121094
2022-09-11,0.801155209,8.20167,12112.3095703125,4401590000.0,49360000000.0,2.23,65149000000.0,22084700.0,261.9295349121094
2022-09-12,0.801155209,8.20167,12266.41015625,4146680000.0,49360000000.0,2.23,65149000000.0,18747700.0,264.0986328125
2022-09-13,0.801155209,8.20167,11633.5703125,5188380000.0,49360000000.0,2.23,65149000000.0,33353300.0,249.57887268066406
2022-09-14,0.801155209,8.20167,11719.6796875,4861530000.0,49360000000.0,2.23,65149000000.0,23913000.0,249.80667114257812
2022-09-15,0.801155209,8.20167,11552.3603515625,4805910000.0,49360000000.0,2.23,65149000000.0,31530900.0,243.03211975097656
2022-09-16,0.801155209,8.20167,11448.400390625,7451840000.0,49360000000.0,2.23,65149000000.0,39791800.0,242.39825439453125
2022-09-17,0.801155209,8.20167,11448.400390625,7451840000.0,49360000000.0,2.23,65149000000.0,39791800.0,242.39825439453125
2022-09-18,0.801155209,8.20167,11448.400390625,7451840000.0,49360000000.0,2.23,65149000000.0,39791800.0,242.39825439453125
2022-09-19,0.801155209,8.20167,11535.01953125,4168670000.0,49360000000.0,2.23,65149000000.0,26826900.0,242.1803436279297
2022-09-20,0.801155209,8.20167,11425.0498046875,4028100000.0,49360000000.0,2.23,65149000000.0,26660300.0,240.13015747070312
2022-09-21,0.801155209,8.20167,11220.1904296875,4471000000.0,49360000000.0,2.23,65149000000.0,28625600.0,236.66363525390625
2022-09-22,0.801155209,8.20167,11066.8095703125,4916470000.0,49360000000.0,2.23,65149000000.0,31061200.0,238.67420959472656
2022-09-23,0.801155209,8.20167,10867.9296875,5134350000.0,49360000000.0,2.23,65149000000.0,34176000.0,235.64349365234375
2022-09-24,0.801155209,8.20167,10867.9296875,5134350000.0,49360000000.0,2.23,65149000000.0,34176000.0,235.64349365234375
2022-09-25,0.801155209,8.20167,10867.9296875,5134350000.0,49360000000.0,2.23,65149000000.0,34176000.0,235.64349365234375
2022-09-26,0.801155209,8.20167,10802.919921875,4697730000.0,49360000000.0,2.23,65149000000.0,27694200.0,235.17799377441406
2022-09-27,0.801155209,8.20167,10829.5,4445050000.0,49360000000.0,2.23,65149000000.0,27018700.0,234.14794921875
2022-09-28,0.801155209,8.20167,11051.6396484375,4556100000.0,49360000000.0,2.23,65149000000.0,29029700.0,238.7633819580078
2022-09-29,0.801155209,8.20167,10737.509765625,4516630000.0,49360000000.0,2.23,65149000000.0,27484200.0,235.22752380371094
2022-09-30,0.801155209,8.20167,10575.6201171875,4649710000.0,49360000000.0,2.23,16915000000.0,35694800.0,230.67152404785156
2022-10-01,0.637397896,7.745427,10575.6201171875,4649710000.0,51865000000.0,2.24,16915000000.0,35694800.0,230.67152404785156
2022-10-02,0.637397896,7.745427,10575.6201171875,4649710000.0,51865000000.0,2.24,16915000000.0,35694800.0,230.67152404785156
2022-10-03,0.637397896,7.745427,10815.4296875,4415440000.0,51865000000.0,2.24,16915000000.0,28880400.0,238.4365234375
2022-10-04,0.637397896,7.745427,11176.41015625,5004780000.0,51865000000.0,2.24,16915000000.0,34888400.0,246.49864196777344
2022-10-05,0.637397896,7.745427,11148.6396484375,4091860000.0,51865000000.0,2.24,16915000000.0,20347100.0,246.8155517578125
2022-10-06,0.637397896,7.745427,11073.3095703125,4423320000.0,51865000000.0,2.24,16915000000.0,20239900.0,244.42861938476562
2022-10-07,0.637397896,7.745427,10652.400390625,4634190000.0,51865000000.0,2.24,16915000000.0,37769600.0,231.99871826171875
2022-10-08,0.637397896,7.745427,10652.400390625,4634190000.0,51865000000.0,2.24,16915000000.0,37769600.0,231.99871826171875
